Start Date Time,End Date Time,Usage,Usage Unit,Avg. Temperature,Temperature Unit,Peak Demand,Demand Unit
05-02-2025 00:00,05-02-2025 00:15,40.48,KWH,49.0,FAHRENHEIT,161.92,KW
05-02-2025 00:15,05-02-2025 00:30,44.32,KWH,49.0,FAHRENHEIT,177.28,KW
05-02-2025 00:30,05-02-2025 00:45,48.32,KWH,49.0,FAHRENHEIT,193.28,KW
05-02-2025 00:45,05-02-2025 01:00,55.2,KWH,49.0,FAHRENHEIT,220.8,KW
05-02-2025 01:00,05-02-2025 01:15,51.68,KWH,48.0,FAHRENHEIT,206.72,KW
05-02-2025 01:15,05-02-2025 01:30,48.96,KWH,48.0,FAHRENHEIT,195.84,KW
05-02-2025 01:30,05-02-2025 01:45,59.52,KWH,48.0,FAHRENHEIT,238.08,KW
05-02-2025 01:45,05-02-2025 02:00,54.24,KWH,48.0,FAHRENHEIT,216.96,KW
05-02-2025 02:00,05-02-2025 02:15,64.64,KWH,48.0,FAHRENHEIT,258.56,KW
05-02-2025 02:15,05-02-2025 02:30,72.64,KWH,48.0,FAHRENHEIT,290.56,KW
05-02-2025 02:30,05-02-2025 02:45,64.48,KWH,48.0,FAHRENHEIT,257.92,KW
05-02-2025 02:45,05-02-2025 03:00,54.72,KWH,48.0,FAHRENHEIT,218.88,KW
05-02-2025 03:00,05-02-2025 03:15,55.2,KWH,48.0,FAHRENHEIT,220.8,KW
05-02-2025 03:15,05-02-2025 03:30,52.32,KWH,48.0,FAHRENHEIT,209.28,KW
05-02-2025 03:30,05-02-2025 03:45,68.48,KWH,48.0,FAHRENHEIT,273.92,KW
05-02-2025 03:45,05-02-2025 04:00,68.0,KWH,48.0,FAHRENHEIT,272.0,KW
05-02-2025 04:00,05-02-2025 04:15,59.52,KWH,48.0,FAHRENHEIT,238.08,KW
05-02-2025 04:15,05-02-2025 04:30,54.72,KWH,48.0,FAHRENHEIT,218.88,KW
05-02-2025 04:30,05-02-2025 04:45,52.0,KWH,48.0,FAHRENHEIT,208.0,KW
05-02-2025 04:45,05-02-2025 05:00,51.2,KWH,48.0,FAHRENHEIT,204.8,KW
05-02-2025 05:00,05-02-2025 05:15,52.32,KWH,48.0,FAHRENHEIT,209.28,KW
05-02-2025 05:15,05-02-2025 05:30,52.64,KWH,48.0,FAHRENHEIT,210.56,KW
05-02-2025 05:30,05-02-2025 05:45,51.52,KWH,48.0,FAHRENHEIT,206.08,KW
05-02-2025 05:45,05-02-2025 06:00,50.4,KWH,48.0,FAHRENHEIT,201.6,KW
05-02-2025 06:00,05-02-2025 06:15,51.68,KWH,46.0,FAHRENHEIT,206.72,KW
05-02-2025 06:15,05-02-2025 06:30,51.52,KWH,46.0,FAHRENHEIT,206.08,KW
05-02-2025 06:30,05-02-2025 06:45,51.52,KWH,46.0,FAHRENHEIT,206.08,KW
05-02-2025 06:45,05-02-2025 07:00,56.48,KWH,46.0,FAHRENHEIT,225.92,KW
05-02-2025 07:00,05-02-2025 07:15,67.52,KWH,48.0,FAHRENHEIT,270.08,KW
05-02-2025 07:15,05-02-2025 07:30,64.48,KWH,48.0,FAHRENHEIT,257.92,KW
05-02-2025 07:30,05-02-2025 07:45,52.96,KWH,48.0,FAHRENHEIT,211.84,KW
05-02-2025 07:45,05-02-2025 08:00,52.32,KWH,48.0,FAHRENHEIT,209.28,KW
05-02-2025 08:00,05-02-2025 08:15,35.36,KWH,50.0,FAHRENHEIT,141.44,KW
05-02-2025 08:15,05-02-2025 08:30,35.04,KWH,50.0,FAHRENHEIT,140.16,KW
05-02-2025 08:30,05-02-2025 08:45,35.2,KWH,50.0,FAHRENHEIT,140.8,KW
05-02-2025 08:45,05-02-2025 09:00,34.88,KWH,50.0,FAHRENHEIT,139.52,KW
05-02-2025 09:00,05-02-2025 09:15,35.36,KWH,54.0,FAHRENHEIT,141.44,KW
05-02-2025 09:15,05-02-2025 09:30,38.72,KWH,54.0,FAHRENHEIT,154.88,KW
05-02-2025 09:30,05-02-2025 09:45,39.52,KWH,54.0,FAHRENHEIT,158.08,KW
05-02-2025 09:45,05-02-2025 10:00,35.2,KWH,54.0,FAHRENHEIT,140.8,KW
05-02-2025 10:00,05-02-2025 10:15,33.92,KWH,56.0,FAHRENHEIT,135.68,KW
05-02-2025 10:15,05-02-2025 10:30,41.76,KWH,56.0,FAHRENHEIT,167.04,KW
05-02-2025 10:30,05-02-2025 10:45,43.52,KWH,56.0,FAHRENHEIT,174.08,KW
05-02-2025 10:45,05-02-2025 11:00,47.68,KWH,56.0,FAHRENHEIT,190.72,KW
05-02-2025 11:00,05-02-2025 11:15,53.6,KWH,58.0,FAHRENHEIT,214.4,KW
05-02-2025 11:15,05-02-2025 11:30,58.72,KWH,58.0,FAHRENHEIT,234.88,KW
05-02-2025 11:30,05-02-2025 11:45,54.4,KWH,58.0,FAHRENHEIT,217.6,KW
05-02-2025 11:45,05-02-2025 12:00,47.52,KWH,58.0,FAHRENHEIT,190.08,KW
05-02-2025 12:00,05-02-2025 12:15,45.44,KWH,58.0,FAHRENHEIT,181.76,KW
05-02-2025 12:15,05-02-2025 12:30,43.84,KWH,58.0,FAHRENHEIT,175.36,KW
05-02-2025 12:30,05-02-2025 12:45,45.12,KWH,58.0,FAHRENHEIT,180.48,KW
05-02-2025 12:45,05-02-2025 13:00,55.04,KWH,58.0,FAHRENHEIT,220.16,KW
05-02-2025 13:00,05-02-2025 13:15,45.76,KWH,59.0,FAHRENHEIT,183.04,KW
05-02-2025 13:15,05-02-2025 13:30,45.92,KWH,59.0,FAHRENHEIT,183.68,KW
05-02-2025 13:30,05-02-2025 13:45,47.04,KWH,59.0,FAHRENHEIT,188.16,KW
05-02-2025 13:45,05-02-2025 14:00,47.04,KWH,59.0,FAHRENHEIT,188.16,KW
05-02-2025 14:00,05-02-2025 14:15,46.72,KWH,60.0,FAHRENHEIT,186.88,KW
05-02-2025 14:15,05-02-2025 14:30,46.4,KWH,60.0,FAHRENHEIT,185.6,KW
05-02-2025 14:30,05-02-2025 14:45,42.4,KWH,60.0,FAHRENHEIT,169.6,KW
05-02-2025 14:45,05-02-2025 15:00,37.76,KWH,60.0,FAHRENHEIT,151.04,KW
05-02-2025 15:00,05-02-2025 15:15,34.08,KWH,61.0,FAHRENHEIT,136.32,KW
05-02-2025 15:15,05-02-2025 15:30,39.68,KWH,61.0,FAHRENHEIT,158.72,KW
05-02-2025 15:30,05-02-2025 15:45,48.96,KWH,61.0,FAHRENHEIT,195.84,KW
05-02-2025 15:45,05-02-2025 16:00,49.12,KWH,61.0,FAHRENHEIT,196.48,KW
05-02-2025 16:00,05-02-2025 16:15,45.6,KWH,61.0,FAHRENHEIT,182.4,KW
05-02-2025 16:15,05-02-2025 16:30,31.84,KWH,61.0,FAHRENHEIT,127.36,KW
05-02-2025 16:30,05-02-2025 16:45,32.16,KWH,61.0,FAHRENHEIT,128.64,KW
05-02-2025 16:45,05-02-2025 17:00,31.2,KWH,61.0,FAHRENHEIT,124.8,KW
05-02-2025 17:00,05-02-2025 17:15,31.04,KWH,60.0,FAHRENHEIT,124.16,KW
05-02-2025 17:15,05-02-2025 17:30,30.88,KWH,60.0,FAHRENHEIT,123.52,KW
05-02-2025 17:30,05-02-2025 17:45,31.52,KWH,60.0,FAHRENHEIT,126.08,KW
05-02-2025 17:45,05-02-2025 18:00,31.68,KWH,60.0,FAHRENHEIT,126.72,KW
05-02-2025 18:00,05-02-2025 18:15,32.32,KWH,57.0,FAHRENHEIT,129.28,KW
05-02-2025 18:15,05-02-2025 18:30,31.84,KWH,57.0,FAHRENHEIT,127.36,KW
05-02-2025 18:30,05-02-2025 18:45,32.64,KWH,57.0,FAHRENHEIT,130.56,KW
05-02-2025 18:45,05-02-2025 19:00,32.64,KWH,57.0,FAHRENHEIT,130.56,KW
05-02-2025 19:00,05-02-2025 19:15,30.88,KWH,55.0,FAHRENHEIT,123.52,KW
05-02-2025 19:15,05-02-2025 19:30,30.56,KWH,55.0,FAHRENHEIT,122.24,KW
05-02-2025 19:30,05-02-2025 19:45,30.72,KWH,55.0,FAHRENHEIT,122.88,KW
05-02-2025 19:45,05-02-2025 20:00,29.28,KWH,55.0,FAHRENHEIT,117.12,KW
05-02-2025 20:00,05-02-2025 20:15,28.96,KWH,52.0,FAHRENHEIT,115.84,KW
05-02-2025 20:15,05-02-2025 20:30,28.8,KWH,52.0,FAHRENHEIT,115.2,KW
05-02-2025 20:30,05-02-2025 20:45,28.8,KWH,52.0,FAHRENHEIT,115.2,KW
05-02-2025 20:45,05-02-2025 21:00,28.8,KWH,52.0,FAHRENHEIT,115.2,KW
05-02-2025 21:00,05-02-2025 21:15,28.64,KWH,52.0,FAHRENHEIT,114.56,KW
05-02-2025 21:15,05-02-2025 21:30,28.64,KWH,52.0,FAHRENHEIT,114.56,KW
05-02-2025 21:30,05-02-2025 21:45,28.96,KWH,52.0,FAHRENHEIT,115.84,KW
05-02-2025 21:45,05-02-2025 22:00,29.12,KWH,52.0,FAHRENHEIT,116.48,KW
05-02-2025 22:00,05-02-2025 22:15,29.12,KWH,53.0,FAHRENHEIT,116.48,KW
05-02-2025 22:15,05-02-2025 22:30,29.12,KWH,53.0,FAHRENHEIT,116.48,KW
05-02-2025 22:30,05-02-2025 22:45,29.44,KWH,53.0,FAHRENHEIT,117.76,KW
05-02-2025 22:45,05-02-2025 23:00,28.32,KWH,53.0,FAHRENHEIT,113.28,KW
05-02-2025 23:00,05-02-2025 23:15,28.32,KWH,53.0,FAHRENHEIT,113.28,KW
05-02-2025 23:15,05-02-2025 23:30,28.64,KWH,53.0,FAHRENHEIT,114.56,KW
05-02-2025 23:30,05-02-2025 23:45,28.64,KWH,53.0,FAHRENHEIT,114.56,KW
05-02-2025 23:45,05-03-2025 00:00,28.8,KWH,53.0,FAHRENHEIT,115.2,KW
05-03-2025 00:00,05-03-2025 00:15,28.64,KWH,52.0,FAHRENHEIT,114.56,KW
05-03-2025 00:15,05-03-2025 00:30,28.8,KWH,52.0,FAHRENHEIT,115.2,KW
05-03-2025 00:30,05-03-2025 00:45,28.96,KWH,52.0,FAHRENHEIT,115.84,KW
05-03-2025 00:45,05-03-2025 01:00,28.8,KWH,52.0,FAHRENHEIT,115.2,KW
05-03-2025 01:00,05-03-2025 01:15,27.52,KWH,52.0,FAHRENHEIT,110.08,KW
05-03-2025 01:15,05-03-2025 01:30,27.36,KWH,52.0,FAHRENHEIT,109.44,KW
05-03-2025 01:30,05-03-2025 01:45,27.36,KWH,52.0,FAHRENHEIT,109.44,KW
05-03-2025 01:45,05-03-2025 02:00,27.52,KWH,52.0,FAHRENHEIT,110.08,KW
05-03-2025 02:00,05-03-2025 02:15,27.36,KWH,53.0,FAHRENHEIT,109.44,KW
05-03-2025 02:15,05-03-2025 02:30,27.52,KWH,53.0,FAHRENHEIT,110.08,KW
05-03-2025 02:30,05-03-2025 02:45,27.68,KWH,53.0,FAHRENHEIT,110.72,KW
05-03-2025 02:45,05-03-2025 03:00,28.0,KWH,53.0,FAHRENHEIT,112.0,KW
05-03-2025 03:00,05-03-2025 03:15,28.0,KWH,53.0,FAHRENHEIT,112.0,KW
05-03-2025 03:15,05-03-2025 03:30,28.0,KWH,53.0,FAHRENHEIT,112.0,KW
05-03-2025 03:30,05-03-2025 03:45,28.0,KWH,53.0,FAHRENHEIT,112.0,KW
05-03-2025 03:45,05-03-2025 04:00,28.16,KWH,53.0,FAHRENHEIT,112.64,KW
05-03-2025 04:00,05-03-2025 04:15,28.48,KWH,53.0,FAHRENHEIT,113.92,KW
05-03-2025 04:15,05-03-2025 04:30,27.84,KWH,53.0,FAHRENHEIT,111.36,KW
05-03-2025 04:30,05-03-2025 04:45,27.52,KWH,53.0,FAHRENHEIT,110.08,KW
05-03-2025 04:45,05-03-2025 05:00,27.68,KWH,53.0,FAHRENHEIT,110.72,KW
05-03-2025 05:00,05-03-2025 05:15,27.68,KWH,53.0,FAHRENHEIT,110.72,KW
05-03-2025 05:15,05-03-2025 05:30,27.84,KWH,53.0,FAHRENHEIT,111.36,KW
05-03-2025 05:30,05-03-2025 05:45,27.68,KWH,53.0,FAHRENHEIT,110.72,KW
05-03-2025 05:45,05-03-2025 06:00,27.84,KWH,53.0,FAHRENHEIT,111.36,KW
05-03-2025 06:00,05-03-2025 06:15,27.84,KWH,52.0,FAHRENHEIT,111.36,KW
05-03-2025 06:15,05-03-2025 06:30,27.84,KWH,52.0,FAHRENHEIT,111.36,KW
05-03-2025 06:30,05-03-2025 06:45,27.68,KWH,52.0,FAHRENHEIT,110.72,KW
05-03-2025 06:45,05-03-2025 07:00,27.84,KWH,52.0,FAHRENHEIT,111.36,KW
05-03-2025 07:00,05-03-2025 07:15,27.84,KWH,52.0,FAHRENHEIT,111.36,KW
05-03-2025 07:15,05-03-2025 07:30,27.84,KWH,52.0,FAHRENHEIT,111.36,KW
05-03-2025 07:30,05-03-2025 07:45,27.68,KWH,52.0,FAHRENHEIT,110.72,KW
05-03-2025 07:45,05-03-2025 08:00,27.68,KWH,52.0,FAHRENHEIT,110.72,KW
05-03-2025 08:00,05-03-2025 08:15,27.84,KWH,53.0,FAHRENHEIT,111.36,KW
05-03-2025 08:15,05-03-2025 08:30,27.68,KWH,53.0,FAHRENHEIT,110.72,KW
05-03-2025 08:30,05-03-2025 08:45,27.68,KWH,53.0,FAHRENHEIT,110.72,KW
05-03-2025 08:45,05-03-2025 09:00,28.16,KWH,53.0,FAHRENHEIT,112.64,KW
05-03-2025 09:00,05-03-2025 09:15,28.64,KWH,54.0,FAHRENHEIT,114.56,KW
05-03-2025 09:15,05-03-2025 09:30,28.64,KWH,54.0,FAHRENHEIT,114.56,KW
05-03-2025 09:30,05-03-2025 09:45,28.32,KWH,54.0,FAHRENHEIT,113.28,KW
05-03-2025 09:45,05-03-2025 10:00,28.16,KWH,54.0,FAHRENHEIT,112.64,KW
05-03-2025 10:00,05-03-2025 10:15,28.32,KWH,54.0,FAHRENHEIT,113.28,KW
05-03-2025 10:15,05-03-2025 10:30,28.32,KWH,54.0,FAHRENHEIT,113.28,KW
05-03-2025 10:30,05-03-2025 10:45,27.68,KWH,54.0,FAHRENHEIT,110.72,KW
05-03-2025 10:45,05-03-2025 11:00,28.0,KWH,54.0,FAHRENHEIT,112.0,KW
05-03-2025 11:00,05-03-2025 11:15,27.84,KWH,57.0,FAHRENHEIT,111.36,KW
05-03-2025 11:15,05-03-2025 11:30,27.84,KWH,57.0,FAHRENHEIT,111.36,KW
05-03-2025 11:30,05-03-2025 11:45,27.84,KWH,57.0,FAHRENHEIT,111.36,KW
05-03-2025 11:45,05-03-2025 12:00,27.68,KWH,57.0,FAHRENHEIT,110.72,KW
05-03-2025 12:00,05-03-2025 12:15,27.68,KWH,58.0,FAHRENHEIT,110.72,KW
05-03-2025 12:15,05-03-2025 12:30,27.84,KWH,58.0,FAHRENHEIT,111.36,KW
05-03-2025 12:30,05-03-2025 12:45,28.32,KWH,58.0,FAHRENHEIT,113.28,KW
05-03-2025 12:45,05-03-2025 13:00,28.48,KWH,58.0,FAHRENHEIT,113.92,KW
05-03-2025 13:00,05-03-2025 13:15,28.32,KWH,60.0,FAHRENHEIT,113.28,KW
05-03-2025 13:15,05-03-2025 13:30,28.32,KWH,60.0,FAHRENHEIT,113.28,KW
05-03-2025 13:30,05-03-2025 13:45,28.48,KWH,60.0,FAHRENHEIT,113.92,KW
05-03-2025 13:45,05-03-2025 14:00,28.48,KWH,60.0,FAHRENHEIT,113.92,KW
05-03-2025 14:00,05-03-2025 14:15,28.48,KWH,61.0,FAHRENHEIT,113.92,KW
05-03-2025 14:15,05-03-2025 14:30,28.48,KWH,61.0,FAHRENHEIT,113.92,KW
05-03-2025 14:30,05-03-2025 14:45,28.32,KWH,61.0,FAHRENHEIT,113.28,KW
05-03-2025 14:45,05-03-2025 15:00,28.96,KWH,61.0,FAHRENHEIT,115.84,KW
05-03-2025 15:00,05-03-2025 15:15,28.8,KWH,61.0,FAHRENHEIT,115.2,KW
05-03-2025 15:15,05-03-2025 15:30,28.64,KWH,61.0,FAHRENHEIT,114.56,KW
05-03-2025 15:30,05-03-2025 15:45,28.48,KWH,61.0,FAHRENHEIT,113.92,KW
05-03-2025 15:45,05-03-2025 16:00,28.48,KWH,61.0,FAHRENHEIT,113.92,KW
05-03-2025 16:00,05-03-2025 16:15,28.32,KWH,60.0,FAHRENHEIT,113.28,KW
05-03-2025 16:15,05-03-2025 16:30,28.48,KWH,60.0,FAHRENHEIT,113.92,KW
05-03-2025 16:30,05-03-2025 16:45,28.32,KWH,60.0,FAHRENHEIT,113.28,KW
05-03-2025 16:45,05-03-2025 17:00,28.48,KWH,60.0,FAHRENHEIT,113.92,KW
05-03-2025 17:00,05-03-2025 17:15,28.64,KWH,60.0,FAHRENHEIT,114.56,KW
05-03-2025 17:15,05-03-2025 17:30,28.8,KWH,60.0,FAHRENHEIT,115.2,KW
05-03-2025 17:30,05-03-2025 17:45,28.64,KWH,60.0,FAHRENHEIT,114.56,KW
05-03-2025 17:45,05-03-2025 18:00,28.32,KWH,60.0,FAHRENHEIT,113.28,KW
05-03-2025 18:00,05-03-2025 18:15,28.48,KWH,56.0,FAHRENHEIT,113.92,KW
05-03-2025 18:15,05-03-2025 18:30,28.32,KWH,56.0,FAHRENHEIT,113.28,KW
05-03-2025 18:30,05-03-2025 18:45,28.32,KWH,56.0,FAHRENHEIT,113.28,KW
05-03-2025 18:45,05-03-2025 19:00,28.32,KWH,56.0,FAHRENHEIT,113.28,KW
05-03-2025 19:00,05-03-2025 19:15,28.16,KWH,55.0,FAHRENHEIT,112.64,KW
05-03-2025 19:15,05-03-2025 19:30,27.84,KWH,55.0,FAHRENHEIT,111.36,KW
05-03-2025 19:30,05-03-2025 19:45,27.84,KWH,55.0,FAHRENHEIT,111.36,KW
05-03-2025 19:45,05-03-2025 20:00,28.0,KWH,55.0,FAHRENHEIT,112.0,KW
05-03-2025 20:00,05-03-2025 20:15,27.84,KWH,52.0,FAHRENHEIT,111.36,KW
05-03-2025 20:15,05-03-2025 20:30,28.32,KWH,52.0,FAHRENHEIT,113.28,KW
05-03-2025 20:30,05-03-2025 20:45,28.48,KWH,52.0,FAHRENHEIT,113.92,KW
05-03-2025 20:45,05-03-2025 21:00,28.16,KWH,52.0,FAHRENHEIT,112.64,KW
05-03-2025 21:00,05-03-2025 21:15,28.16,KWH,50.0,FAHRENHEIT,112.64,KW
05-03-2025 21:15,05-03-2025 21:30,28.48,KWH,50.0,FAHRENHEIT,113.92,KW
05-03-2025 21:30,05-03-2025 21:45,28.48,KWH,50.0,FAHRENHEIT,113.92,KW
05-03-2025 21:45,05-03-2025 22:00,28.48,KWH,50.0,FAHRENHEIT,113.92,KW
05-03-2025 22:00,05-03-2025 22:15,28.48,KWH,49.0,FAHRENHEIT,113.92,KW
05-03-2025 22:15,05-03-2025 22:30,28.48,KWH,49.0,FAHRENHEIT,113.92,KW
05-03-2025 22:30,05-03-2025 22:45,28.64,KWH,49.0,FAHRENHEIT,114.56,KW
05-03-2025 22:45,05-03-2025 23:00,28.48,KWH,49.0,FAHRENHEIT,113.92,KW
05-03-2025 23:00,05-03-2025 23:15,28.64,KWH,48.0,FAHRENHEIT,114.56,KW
05-03-2025 23:15,05-03-2025 23:30,28.16,KWH,48.0,FAHRENHEIT,112.64,KW
05-03-2025 23:30,05-03-2025 23:45,28.32,KWH,48.0,FAHRENHEIT,113.28,KW
05-03-2025 23:45,05-04-2025 00:00,28.16,KWH,48.0,FAHRENHEIT,112.64,KW
05-04-2025 00:00,05-04-2025 00:15,28.16,KWH,48.0,FAHRENHEIT,112.64,KW
05-04-2025 00:15,05-04-2025 00:30,28.32,KWH,48.0,FAHRENHEIT,113.28,KW
05-04-2025 00:30,05-04-2025 00:45,28.64,KWH,48.0,FAHRENHEIT,114.56,KW
05-04-2025 00:45,05-04-2025 01:00,28.32,KWH,48.0,FAHRENHEIT,113.28,KW
05-04-2025 01:00,05-04-2025 01:15,28.48,KWH,48.0,FAHRENHEIT,113.92,KW
05-04-2025 01:15,05-04-2025 01:30,28.8,KWH,48.0,FAHRENHEIT,115.2,KW
05-04-2025 01:30,05-04-2025 01:45,28.8,KWH,48.0,FAHRENHEIT,115.2,KW
05-04-2025 01:45,05-04-2025 02:00,28.8,KWH,48.0,FAHRENHEIT,115.2,KW
05-04-2025 02:00,05-04-2025 02:15,28.64,KWH,48.0,FAHRENHEIT,114.56,KW
05-04-2025 02:15,05-04-2025 02:30,28.64,KWH,48.0,FAHRENHEIT,114.56,KW
05-04-2025 02:30,05-04-2025 02:45,28.32,KWH,48.0,FAHRENHEIT,113.28,KW
05-04-2025 02:45,05-04-2025 03:00,28.32,KWH,48.0,FAHRENHEIT,113.28,KW
05-04-2025 03:00,05-04-2025 03:15,28.64,KWH,49.0,FAHRENHEIT,114.56,KW
05-04-2025 03:15,05-04-2025 03:30,28.32,KWH,49.0,FAHRENHEIT,113.28,KW
05-04-2025 03:30,05-04-2025 03:45,28.16,KWH,49.0,FAHRENHEIT,112.64,KW
05-04-2025 03:45,05-04-2025 04:00,28.16,KWH,49.0,FAHRENHEIT,112.64,KW
05-04-2025 04:00,05-04-2025 04:15,28.32,KWH,49.0,FAHRENHEIT,113.28,KW
05-04-2025 04:15,05-04-2025 04:30,28.48,KWH,49.0,FAHRENHEIT,113.92,KW
05-04-2025 04:30,05-04-2025 04:45,28.64,KWH,49.0,FAHRENHEIT,114.56,KW
05-04-2025 04:45,05-04-2025 05:00,28.64,KWH,49.0,FAHRENHEIT,114.56,KW
05-04-2025 05:00,05-04-2025 05:15,28.64,KWH,50.0,FAHRENHEIT,114.56,KW
05-04-2025 05:15,05-04-2025 05:30,28.64,KWH,50.0,FAHRENHEIT,114.56,KW
05-04-2025 05:30,05-04-2025 05:45,29.12,KWH,50.0,FAHRENHEIT,116.48,KW
05-04-2025 05:45,05-04-2025 06:00,28.96,KWH,50.0,FAHRENHEIT,115.84,KW
05-04-2025 06:00,05-04-2025 06:15,28.16,KWH,50.0,FAHRENHEIT,112.64,KW
05-04-2025 06:15,05-04-2025 06:30,28.16,KWH,50.0,FAHRENHEIT,112.64,KW
05-04-2025 06:30,05-04-2025 06:45,27.84,KWH,50.0,FAHRENHEIT,111.36,KW
05-04-2025 06:45,05-04-2025 07:00,28.0,KWH,50.0,FAHRENHEIT,112.0,KW
05-04-2025 07:00,05-04-2025 07:15,28.0,KWH,50.0,FAHRENHEIT,112.0,KW
05-04-2025 07:15,05-04-2025 07:30,28.0,KWH,50.0,FAHRENHEIT,112.0,KW
05-04-2025 07:30,05-04-2025 07:45,28.0,KWH,50.0,FAHRENHEIT,112.0,KW
05-04-2025 07:45,05-04-2025 08:00,28.96,KWH,50.0,FAHRENHEIT,115.84,KW
05-04-2025 08:00,05-04-2025 08:15,28.8,KWH,52.0,FAHRENHEIT,115.2,KW
05-04-2025 08:15,05-04-2025 08:30,28.32,KWH,52.0,FAHRENHEIT,113.28,KW
05-04-2025 08:30,05-04-2025 08:45,28.48,KWH,52.0,FAHRENHEIT,113.92,KW
05-04-2025 08:45,05-04-2025 09:00,28.48,KWH,52.0,FAHRENHEIT,113.92,KW
05-04-2025 09:00,05-04-2025 09:15,28.32,KWH,54.0,FAHRENHEIT,113.28,KW
05-04-2025 09:15,05-04-2025 09:30,28.48,KWH,54.0,FAHRENHEIT,113.92,KW
05-04-2025 09:30,05-04-2025 09:45,28.32,KWH,54.0,FAHRENHEIT,113.28,KW
05-04-2025 09:45,05-04-2025 10:00,28.48,KWH,54.0,FAHRENHEIT,113.92,KW
05-04-2025 10:00,05-04-2025 10:15,28.64,KWH,58.0,FAHRENHEIT,114.56,KW
05-04-2025 10:15,05-04-2025 10:30,28.48,KWH,58.0,FAHRENHEIT,113.92,KW
05-04-2025 10:30,05-04-2025 10:45,28.16,KWH,58.0,FAHRENHEIT,112.64,KW
05-04-2025 10:45,05-04-2025 11:00,27.84,KWH,58.0,FAHRENHEIT,111.36,KW
05-04-2025 11:00,05-04-2025 11:15,28.0,KWH,61.0,FAHRENHEIT,112.0,KW
05-04-2025 11:15,05-04-2025 11:30,27.84,KWH,61.0,FAHRENHEIT,111.36,KW
05-04-2025 11:30,05-04-2025 11:45,28.0,KWH,61.0,FAHRENHEIT,112.0,KW
05-04-2025 11:45,05-04-2025 12:00,28.16,KWH,61.0,FAHRENHEIT,112.64,KW
05-04-2025 12:00,05-04-2025 12:15,26.56,KWH,60.0,FAHRENHEIT,106.24,KW
05-04-2025 12:15,05-04-2025 12:30,26.4,KWH,60.0,FAHRENHEIT,105.6,KW
05-04-2025 12:30,05-04-2025 12:45,25.6,KWH,60.0,FAHRENHEIT,102.4,KW
05-04-2025 12:45,05-04-2025 13:00,25.44,KWH,60.0,FAHRENHEIT,101.76,KW
05-04-2025 13:00,05-04-2025 13:15,25.12,KWH,62.0,FAHRENHEIT,100.48,KW
05-04-2025 13:15,05-04-2025 13:30,25.44,KWH,62.0,FAHRENHEIT,101.76,KW
05-04-2025 13:30,05-04-2025 13:45,25.12,KWH,62.0,FAHRENHEIT,100.48,KW
05-04-2025 13:45,05-04-2025 14:00,25.44,KWH,62.0,FAHRENHEIT,101.76,KW
05-04-2025 14:00,05-04-2025 14:15,25.76,KWH,64.0,FAHRENHEIT,103.04,KW
05-04-2025 14:15,05-04-2025 14:30,25.76,KWH,64.0,FAHRENHEIT,103.04,KW
05-04-2025 14:30,05-04-2025 14:45,25.76,KWH,64.0,FAHRENHEIT,103.04,KW
05-04-2025 14:45,05-04-2025 15:00,25.6,KWH,64.0,FAHRENHEIT,102.4,KW
05-04-2025 15:00,05-04-2025 15:15,25.28,KWH,66.0,FAHRENHEIT,101.12,KW
05-04-2025 15:15,05-04-2025 15:30,25.28,KWH,66.0,FAHRENHEIT,101.12,KW
05-04-2025 15:30,05-04-2025 15:45,25.44,KWH,66.0,FAHRENHEIT,101.76,KW
05-04-2025 15:45,05-04-2025 16:00,25.44,KWH,66.0,FAHRENHEIT,101.76,KW
05-04-2025 16:00,05-04-2025 16:15,25.6,KWH,66.0,FAHRENHEIT,102.4,KW
05-04-2025 16:15,05-04-2025 16:30,25.92,KWH,66.0,FAHRENHEIT,103.68,KW
05-04-2025 16:30,05-04-2025 16:45,25.92,KWH,66.0,FAHRENHEIT,103.68,KW
05-04-2025 16:45,05-04-2025 17:00,25.76,KWH,66.0,FAHRENHEIT,103.04,KW
05-04-2025 17:00,05-04-2025 17:15,25.44,KWH,66.0,FAHRENHEIT,101.76,KW
05-04-2025 17:15,05-04-2025 17:30,25.6,KWH,66.0,FAHRENHEIT,102.4,KW
05-04-2025 17:30,05-04-2025 17:45,25.44,KWH,66.0,FAHRENHEIT,101.76,KW
05-04-2025 17:45,05-04-2025 18:00,25.6,KWH,66.0,FAHRENHEIT,102.4,KW
05-04-2025 18:00,05-04-2025 18:15,25.6,KWH,62.0,FAHRENHEIT,102.4,KW
05-04-2025 18:15,05-04-2025 18:30,26.08,KWH,62.0,FAHRENHEIT,104.32,KW
05-04-2025 18:30,05-04-2025 18:45,26.08,KWH,62.0,FAHRENHEIT,104.32,KW
05-04-2025 18:45,05-04-2025 19:00,25.76,KWH,62.0,FAHRENHEIT,103.04,KW
05-04-2025 19:00,05-04-2025 19:15,25.6,KWH,60.0,FAHRENHEIT,102.4,KW
05-04-2025 19:15,05-04-2025 19:30,25.76,KWH,60.0,FAHRENHEIT,103.04,KW
05-04-2025 19:30,05-04-2025 19:45,25.44,KWH,60.0,FAHRENHEIT,101.76,KW
05-04-2025 19:45,05-04-2025 20:00,25.76,KWH,60.0,FAHRENHEIT,103.04,KW
05-04-2025 20:00,05-04-2025 20:15,25.92,KWH,53.0,FAHRENHEIT,103.68,KW
